filename,width,height,class,xmin,ymin,xmax,ymax
14_064_2_0078.bmp,800,800,Stenosis,407,340,461,444
14_021_5_0062.bmp,800,800,Stenosis,256,232,316,279
14_019_5_0045.bmp,800,800,Stenosis,398,95,478,134
14_050_9_0012.bmp,512,512,Stenosis,244,118,260,149
14_068_2_0021.bmp,512,512,Stenosis,142,174,173,194
14_007_8_0086.bmp,800,800,Stenosis,465,177,512,222
14_070_3_0036.bmp,512,512,Stenosis,245,290,282,328
14_024_5_0080.bmp,800,800,Stenosis,442,89,482,141
14_022_3_0072.bmp,800,800,Stenosis,407,171,493,197
14_028_3_0070.bmp,800,800,Stenosis,293,240,355,284
14_022_7_0025.bmp,800,800,Stenosis,187,117,218,165
14_070_4_0029.bmp,512,512,Stenosis,211,350,237,397
14_021_15_0067.bmp,608,608,Stenosis,283,70,311,123
14_066_10_0051.bmp,1000,1000,Stenosis,280,229,305,257
14_075_8_0034.bmp,512,512,Stenosis,197,95,259,125
14_021_32_0023.bmp,512,512,Stenosis,393,211,427,246
14_051_8_0016.bmp,512,512,Stenosis,134,96,190,115
14_049_1_0039.bmp,800,800,Stenosis,300,128,334,147
14_021_1_0080.bmp,800,800,Stenosis,178,531,261,570
14_018_6_0043.bmp,608,608,Stenosis,140,142,183,194
14_042_1_0054.bmp,800,800,Stenosis,252,293,274,316
14_087_2_0043.bmp,800,800,Stenosis,229,261,308,288
14_084_7_0048.bmp,800,800,Stenosis,154,232,189,292
14_007_5_0084.bmp,800,800,Stenosis,406,210,448,246
14_021_4_0024.bmp,608,608,Stenosis,245,305,324,347
14_069_1_0059.bmp,800,800,Stenosis,240,264,285,293
14_007_8_0084.bmp,800,800,Stenosis,474,187,526,226
14_021_32_0017.bmp,512,512,Stenosis,399,198,426,233
14_062_2_0069.bmp,1000,1000,Stenosis,277,135,366,192
14_012_4_0036.bmp,512,512,Stenosis,131,53,163,82
14_084_4_0026.bmp,1000,1000,Stenosis,266,508,300,561
14_046_3_0038.bmp,800,800,Stenosis,201,207,222,221
14_087_3_0030.bmp,800,800,Stenosis,247,79,319,112
14_029_7_0046.bmp,800,800,Stenosis,274,335,316,365
14_021_1_0051.bmp,800,800,Stenosis,233,562,321,615
14_048_2_0051.bmp,1000,1000,Stenosis,226,290,246,320
14_031_6_0056.bmp,800,800,Stenosis,375,168,387,193
14_016_1_0005.bmp,800,800,Stenosis,326,217,401,259
14_077_6_0071.bmp,800,800,Stenosis,454,219,516,262
14_062_5_0060.bmp,800,800,Stenosis,134,387,160,466
14_095_4_0038.bmp,800,800,Stenosis,262,445,316,478
14_029_1_0050.bmp,800,800,Stenosis,320,318,373,353
14_095_7_0057.bmp,800,800,Stenosis,163,217,190,259
14_021_4_0055.bmp,608,608,Stenosis,222,271,321,321
14_095_2_0067.bmp,800,800,Stenosis,521,390,559,423
14_046_3_0059.bmp,800,800,Stenosis,201,207,225,228
14_039_2_0058.bmp,800,800,Stenosis,192,159,216,177
14_094_3_0059.bmp,512,512,Stenosis,189,121,220,158
14_018_8_0042.bmp,608,608,Stenosis,212,171,250,224
14_021_6_0051.bmp,800,800,Stenosis,401,165,456,227
14_024_3_0040.bmp,800,800,Stenosis,343,321,381,384
14_031_3_0036.bmp,800,800,Stenosis,401,368,429,395
14_081_3_0013.bmp,800,800,Stenosis,120,250,149,311
14_051_5_0023.bmp,512,512,Stenosis,154,86,208,109
14_031_6_0054.bmp,800,800,Stenosis,364,148,384,179
14_080_2_0093.bmp,800,800,Stenosis,412,285,485,330
14_024_1_0034.bmp,800,800,Stenosis,179,183,216,224
14_042_4_0073.bmp,800,800,Stenosis,544,402,558,428
14_057_3_0062.bmp,1000,1000,Stenosis,384,121,466,175
14_048_5_0076.bmp,1000,1000,Stenosis,481,158,518,183
14_044_1_0025.bmp,512,512,Stenosis,118,97,134,115
14_018_8_0024.bmp,608,608,Stenosis,167,149,208,203
14_024_1_0021.bmp,800,800,Stenosis,175,203,213,251
14_007_3_0046.bmp,800,800,Stenosis,395,193,440,229
14_017_1_0027.bmp,512,512,Stenosis,230,200,261,217
14_051_8_0028.bmp,512,512,Stenosis,150,87,201,108
14_007_3_0087.bmp,800,800,Stenosis,466,225,513,269
14_050_10_0036.bmp,512,512,Stenosis,207,182,263,198
14_053_2_0045.bmp,800,800,Stenosis,166,296,244,331
14_028_1_0042.bmp,800,800,Stenosis,258,223,310,271
14_042_2_0060.bmp,800,800,Stenosis,202,284,224,313
14_023_4_0077.bmp,800,800,Stenosis,260,180,310,210
14_003_1_0016.bmp,512,512,Stenosis,155,267,189,297
14_094_3_0040.bmp,512,512,Stenosis,200,98,222,135
14_029_4_0077.bmp,800,800,Stenosis,506,229,554,272
14_081_11_0026.bmp,800,800,Stenosis,118,442,163,470
14_088_3_0039.bmp,800,800,Stenosis,467,250,506,334
14_039_4_0031.bmp,800,800,Stenosis,217,219,238,241
14_095_7_0030.bmp,800,800,Stenosis,125,231,150,276
14_031_8_0054.bmp,800,800,Stenosis,481,200,506,227
14_088_8_0065.bmp,800,800,Stenosis,636,257,708,285
14_077_5_0072.bmp,800,800,Stenosis,332,229,372,271
14_083_6_0035.bmp,1000,1000,Stenosis,270,302,334,350
14_055_6_0014.bmp,512,512,Stenosis,54,53,81,77
14_046_6_0054.bmp,608,608,Stenosis,205,194,234,220
14_019_5_0072.bmp,800,800,Stenosis,403,111,456,148
14_024_2_0036.bmp,800,800,Stenosis,234,181,279,217
14_042_2_0061.bmp,800,800,Stenosis,196,281,227,305
14_022_2_0073.bmp,800,800,Stenosis,355,174,446,202
14_040_3_0009.bmp,512,512,Stenosis,177,305,195,328
14_084_9_0027.bmp,800,800,Stenosis,295,51,357,90
14_021_34_0040.bmp,512,512,Stenosis,352,171,380,198
14_039_5_0040.bmp,800,800,Stenosis,257,93,288,118
14_024_5_0054.bmp,800,800,Stenosis,458,73,502,124
14_021_15_0057.bmp,608,608,Stenosis,259,60,281,118
14_031_6_0061.bmp,800,800,Stenosis,380,172,398,200
14_084_9_0040.bmp,800,800,Stenosis,319,71,388,113
14_053_5_0053.bmp,800,800,Stenosis,180,69,249,100
14_023_4_0047.bmp,800,800,Stenosis,286,179,317,228
14_026_2_0056.bmp,800,800,Stenosis,165,221,209,276
14_046_5_0039.bmp,1000,1000,Stenosis,693,294,715,324
14_029_5_0089.bmp,800,800,Stenosis,178,448,222,493
14_007_6_0057.bmp,800,800,Stenosis,444,154,486,199
14_040_5_0015.bmp,512,512,Stenosis,410,185,427,202
14_028_1_0066.bmp,800,800,Stenosis,267,199,328,240
14_058_3_0052.bmp,800,800,Stenosis,265,110,290,161
14_039_1_0038.bmp,800,800,Stenosis,241,126,271,164
14_032_7_0033.bmp,800,800,Stenosis,341,350,360,375
14_096_4_0036.bmp,800,800,Stenosis,248,173,310,206
14_024_4_0040.bmp,800,800,Stenosis,408,378,442,456
14_042_2_0054.bmp,800,800,Stenosis,203,279,229,303
14_021_5_0066.bmp,800,800,Stenosis,258,234,311,283
14_088_1_0051.bmp,800,800,Stenosis,506,184,584,229
14_040_2_0021.bmp,512,512,Stenosis,314,328,334,351
14_033_4_0040.bmp,800,800,Stenosis,387,126,414,158
14_097_2_0030.bmp,800,800,Stenosis,311,283,339,306
14_039_4_0066.bmp,800,800,Stenosis,298,218,325,243
14_002_5_0027.bmp,512,512,Stenosis,220,169,242,187
14_021_16_0087.bmp,608,608,Stenosis,93,70,124,112
14_048_4_0026.bmp,1000,1000,Stenosis,300,124,330,141
14_088_5_0049.bmp,800,800,Stenosis,245,257,275,353
14_092_2_0035.bmp,800,800,Stenosis,345,140,415,172
14_095_2_0080.bmp,800,800,Stenosis,496,397,523,427
14_021_30_0016.bmp,512,512,Stenosis,220,158,251,181
14_088_2_0034.bmp,800,800,Stenosis,427,216,488,303
14_012_4_0020.bmp,512,512,Stenosis,141,75,164,100
14_068_1_0021.bmp,512,512,Stenosis,138,120,168,143
14_085_5_0060.bmp,800,800,Stenosis,333,138,440,170
14_029_7_0044.bmp,800,800,Stenosis,279,298,322,346
14_088_5_0032.bmp,800,800,Stenosis,299,237,331,335
14_032_7_0026.bmp,800,800,Stenosis,348,332,378,362
14_084_3_0018.bmp,1000,1000,Stenosis,229,262,271,332
14_096_4_0053.bmp,800,800,Stenosis,206,195,270,227
14_021_35_0011.bmp,512,512,Stenosis,364,105,390,138
14_095_5_0046.bmp,800,800,Stenosis,190,262,246,287
14_046_6_0057.bmp,608,608,Stenosis,205,192,233,213
14_033_3_0067.bmp,800,800,Stenosis,383,216,419,241
14_007_8_0074.bmp,800,800,Stenosis,454,182,495,222
14_084_1_0046.bmp,1000,1000,Stenosis,243,411,288,457
14_084_3_0030.bmp,1000,1000,Stenosis,191,265,233,333
14_096_2_0059.bmp,800,800,Stenosis,84,380,122,429
14_057_2_0042.bmp,1000,1000,Stenosis,418,229,488,274
14_040_7_0011.bmp,512,512,Stenosis,66,198,83,221
14_049_1_0035.bmp,800,800,Stenosis,329,145,359,169
14_007_10_0066.bmp,800,800,Stenosis,423,145,461,189
14_026_2_0105.bmp,800,800,Stenosis,206,227,262,274
14_024_1_0047.bmp,800,800,Stenosis,178,171,216,203
14_096_6_0022.bmp,800,800,Stenosis,221,167,330,200
14_092_1_0052.bmp,1000,1000,Stenosis,378,297,431,359
14_085_5_0074.bmp,800,800,Stenosis,277,95,363,123
14_033_3_0062.bmp,800,800,Stenosis,384,227,414,249
14_010_1_0033.bmp,512,512,Stenosis,74,171,116,222
14_017_1_0046.bmp,512,512,Stenosis,203,245,225,266
14_095_7_0051.bmp,800,800,Stenosis,115,194,145,247
14_029_2_0061.bmp,800,800,Stenosis,211,254,243,308
14_029_7_0067.bmp,800,800,Stenosis,301,314,333,345
14_029_6_0085.bmp,800,800,Stenosis,153,430,190,458
14_069_1_0081.bmp,800,800,Stenosis,232,282,277,314
14_051_2_0031.bmp,512,512,Stenosis,106,358,130,408
14_081_6_0039.bmp,800,800,Stenosis,354,124,443,158
14_007_8_0119.bmp,800,800,Stenosis,460,155,504,201
14_024_2_0037.bmp,800,800,Stenosis,237,174,285,210
14_048_2_0037.bmp,1000,1000,Stenosis,167,222,200,262
14_007_8_0051.bmp,800,800,Stenosis,465,164,505,200
14_084_3_0029.bmp,1000,1000,Stenosis,207,260,243,331
14_032_4_0052.bmp,800,800,Stenosis,187,181,238,213
14_070_4_0027.bmp,512,512,Stenosis,191,356,229,408
14_042_3_0047.bmp,800,800,Stenosis,381,138,394,159
14_028_3_0055.bmp,800,800,Stenosis,275,227,343,264
14_077_5_0052.bmp,800,800,Stenosis,316,196,362,245
14_087_2_0031.bmp,800,800,Stenosis,229,255,352,288
14_023_4_0048.bmp,800,800,Stenosis,274,177,310,216
14_019_5_0030.bmp,800,800,Stenosis,362,150,432,184
14_007_10_0086.bmp,800,800,Stenosis,446,183,488,234
14_051_6_0031.bmp,512,512,Stenosis,269,165,283,203
14_021_4_0043.bmp,608,608,Stenosis,250,297,337,351
14_053_1_0047.bmp,800,800,Stenosis,121,495,198,539
14_059_1_0051.bmp,800,800,Stenosis,405,368,497,417
14_019_5_0085.bmp,800,800,Stenosis,375,154,427,192
14_007_5_0050.bmp,800,800,Stenosis,414,206,453,245
14_012_4_0025.bmp,512,512,Stenosis,125,70,152,92
14_033_3_0028.bmp,800,800,Stenosis,394,223,437,237
14_031_7_0080.bmp,800,800,Stenosis,437,176,464,206
14_006_1_0076.bmp,800,800,Stenosis,474,439,566,566
14_024_4_0033.bmp,800,800,Stenosis,427,398,463,473
14_021_31_0010.bmp,512,512,Stenosis,174,178,208,209
14_092_1_0046.bmp,1000,1000,Stenosis,304,284,349,344
14_022_1_0036.bmp,800,800,Stenosis,227,281,256,324
14_092_2_0049.bmp,800,800,Stenosis,366,142,419,181
14_012_4_0029.bmp,512,512,Stenosis,159,84,185,108
14_092_2_0048.bmp,800,800,Stenosis,354,139,417,172
14_069_1_0093.bmp,800,800,Stenosis,212,273,257,301
14_070_3_0047.bmp,512,512,Stenosis,243,304,288,342
14_075_4_0043.bmp,512,512,Stenosis,120,175,155,197
14_023_4_0050.bmp,800,800,Stenosis,263,172,294,217
14_021_32_0015.bmp,512,512,Stenosis,398,219,417,252
14_092_1_0039.bmp,1000,1000,Stenosis,364,250,416,300
14_057_2_0030.bmp,1000,1000,Stenosis,397,192,450,243
14_049_3_0020.bmp,800,800,Stenosis,318,103,351,119
14_042_2_0067.bmp,800,800,Stenosis,171,227,196,255
14_085_4_0062.bmp,800,800,Stenosis,334,190,420,234
14_026_2_0100.bmp,800,800,Stenosis,187,216,244,249
14_039_2_0046.bmp,800,800,Stenosis,174,133,201,163
14_085_1_0064.bmp,800,800,Stenosis,144,416,179,480
14_007_8_0101.bmp,800,800,Stenosis,452,167,493,209
14_066_7_0053.bmp,800,800,Stenosis,273,69,310,108
14_080_2_0062.bmp,800,800,Stenosis,439,284,495,317
14_088_2_0021.bmp,800,800,Stenosis,409,235,466,334
14_083_6_0019.bmp,1000,1000,Stenosis,273,286,325,327
14_021_5_0058.bmp,800,800,Stenosis,247,213,316,266
14_050_9_0042.bmp,512,512,Stenosis,246,137,264,173
14_096_2_0030.bmp,800,800,Stenosis,27,314,60,375
14_066_2_0067.bmp,800,800,Stenosis,325,112,376,139
14_039_4_0076.bmp,800,800,Stenosis,200,219,238,240
14_029_7_0045.bmp,800,800,Stenosis,288,325,321,364
14_021_1_0052.bmp,800,800,Stenosis,230,569,323,621
14_032_4_0024.bmp,800,800,Stenosis,176,158,215,190
14_049_1_0036.bmp,800,800,Stenosis,321,145,348,165
14_039_4_0026.bmp,800,800,Stenosis,246,205,278,226
14_087_3_0060.bmp,800,800,Stenosis,247,54,317,85
14_040_3_0028.bmp,512,512,Stenosis,138,268,161,287
14_021_16_0080.bmp,608,608,Stenosis,121,96,156,134
14_029_2_0047.bmp,800,800,Stenosis,181,273,226,318
14_085_1_0078.bmp,800,800,Stenosis,163,412,199,469
14_092_1_0036.bmp,1000,1000,Stenosis,337,236,391,283
14_062_2_0063.bmp,1000,1000,Stenosis,276,151,366,210
14_051_2_0023.bmp,512,512,Stenosis,65,289,100,331
14_019_5_0081.bmp,800,800,Stenosis,375,158,427,196
14_088_6_0049.bmp,800,800,Stenosis,197,161,252,224
14_077_5_0032.bmp,800,800,Stenosis,365,235,405,267
14_046_5_0062.bmp,1000,1000,Stenosis,644,316,666,348
14_087_2_0065.bmp,800,800,Stenosis,233,246,318,276
14_094_2_0057.bmp,512,512,Stenosis,112,118,135,138
14_021_38_0024.bmp,512,512,Stenosis,134,325,190,345
14_007_5_0093.bmp,800,800,Stenosis,426,223,467,261
14_091_1_0036.bmp,1000,1000,Stenosis,107,695,165,757
14_077_5_0048.bmp,800,800,Stenosis,348,216,385,254
14_022_6_0052.bmp,800,800,Stenosis,193,335,229,435
14_031_8_0065.bmp,800,800,Stenosis,464,214,495,242
14_080_2_0072.bmp,800,800,Stenosis,427,286,506,326
14_092_1_0075.bmp,1000,1000,Stenosis,351,223,412,281
14_053_1_0051.bmp,800,800,Stenosis,123,507,182,551
14_042_5_0046.bmp,800,800,Stenosis,239,335,254,366
14_026_2_0043.bmp,800,800,Stenosis,223,235,263,284
14_066_2_0047.bmp,800,800,Stenosis,400,138,460,167
14_057_2_0057.bmp,1000,1000,Stenosis,403,160,454,210
14_021_5_0068.bmp,800,800,Stenosis,256,225,300,268
14_042_5_0047.bmp,800,800,Stenosis,246,339,265,364
14_039_5_0073.bmp,800,800,Stenosis,231,111,262,138
14_017_1_0049.bmp,512,512,Stenosis,195,231,218,253
14_057_2_0048.bmp,1000,1000,Stenosis,439,205,511,245
14_021_16_0073.bmp,608,608,Stenosis,94,23,129,63
14_049_1_0040.bmp,800,800,Stenosis,305,133,336,151
14_026_3_0061.bmp,800,800,Stenosis,216,254,255,299
14_019_5_0033.bmp,800,800,Stenosis,348,144,424,177
14_051_6_0022.bmp,512,512,Stenosis,260,140,271,182
14_053_4_0077.bmp,800,800,Stenosis,382,162,440,192
14_048_4_0056.bmp,1000,1000,Stenosis,342,99,374,119
14_055_5_0010.bmp,512,512,Stenosis,149,141,169,161
14_088_2_0031.bmp,800,800,Stenosis,415,217,478,293
14_095_7_0048.bmp,800,800,Stenosis,160,204,188,256
14_088_2_0039.bmp,800,800,Stenosis,477,267,518,345
14_097_2_0034.bmp,800,800,Stenosis,320,290,345,317
14_032_7_0021.bmp,800,800,Stenosis,392,286,426,317
14_081_10_0040.bmp,800,800,Stenosis,181,473,244,505
14_046_5_0051.bmp,1000,1000,Stenosis,688,290,725,322
14_040_3_0012.bmp,512,512,Stenosis,135,332,153,353
14_029_6_0031.bmp,800,800,Stenosis,92,303,110,336
14_026_3_0082.bmp,800,800,Stenosis,222,277,274,322
14_031_7_0061.bmp,800,800,Stenosis,413,146,457,179
14_069_1_0090.bmp,800,800,Stenosis,221,279,270,310
14_053_5_0071.bmp,800,800,Stenosis,196,100,248,127
14_007_3_0055.bmp,800,800,Stenosis,445,218,487,258
14_033_4_0064.bmp,800,800,Stenosis,395,176,436,209
14_021_35_0032.bmp,512,512,Stenosis,363,114,386,148
14_095_1_0068.bmp,800,800,Stenosis,547,484,598,512
14_018_8_0045.bmp,608,608,Stenosis,196,180,230,231
14_084_4_0024.bmp,1000,1000,Stenosis,267,506,304,555
14_087_1_0072.bmp,800,800,Stenosis,279,276,343,315
14_017_1_0040.bmp,512,512,Stenosis,206,215,236,237
14_053_2_0043.bmp,800,800,Stenosis,162,284,247,316
14_073_1_0067.bmp,1000,1000,Stenosis,540,301,574,360
14_096_6_0033.bmp,800,800,Stenosis,192,174,306,204
14_066_7_0045.bmp,800,800,Stenosis,184,87,212,147
14_085_1_0087.bmp,800,800,Stenosis,146,407,184,482
14_022_7_0040.bmp,800,800,Stenosis,155,98,187,144
14_081_3_0014.bmp,800,800,Stenosis,88,240,129,306
14_006_1_0127.bmp,800,800,Stenosis,479,441,568,564
14_066_8_0058.bmp,800,800,Stenosis,100,107,147,143
14_039_4_0055.bmp,800,800,Stenosis,220,236,241,258
14_096_4_0059.bmp,800,800,Stenosis,263,220,314,251
14_028_1_0086.bmp,800,800,Stenosis,231,231,299,271
14_053_4_0061.bmp,800,800,Stenosis,407,176,450,205
14_068_2_0020.bmp,512,512,Stenosis,155,182,185,206
14_024_1_0025.bmp,800,800,Stenosis,184,206,219,254
14_087_3_0048.bmp,800,800,Stenosis,230,51,290,90
14_024_1_0054.bmp,800,800,Stenosis,165,158,208,199
14_023_2_0098.bmp,1000,1000,Stenosis,713,396,755,465
14_088_1_0053.bmp,800,800,Stenosis,492,201,567,241
14_029_5_0036.bmp,800,800,Stenosis,183,454,244,497
14_092_1_0068.bmp,1000,1000,Stenosis,379,259,424,314
14_042_3_0040.bmp,800,800,Stenosis,365,145,380,168
14_033_3_0027.bmp,800,800,Stenosis,389,208,423,228
14_029_1_0043.bmp,800,800,Stenosis,314,300,359,340
14_029_6_0095.bmp,800,800,Stenosis,110,417,149,446
14_051_2_0021.bmp,512,512,Stenosis,79,300,107,340
14_031_7_0065.bmp,800,800,Stenosis,416,138,460,166
14_084_6_0048.bmp,800,800,Stenosis,484,259,552,316
14_050_4_0025.bmp,512,512,Stenosis,127,94,176,112
14_092_1_0035.bmp,1000,1000,Stenosis,311,226,371,271
14_097_2_0028.bmp,800,800,Stenosis,374,303,406,327
14_057_3_0094.bmp,1000,1000,Stenosis,396,158,467,210
14_088_3_0031.bmp,800,800,Stenosis,452,290,485,373
14_006_1_0079.bmp,800,800,Stenosis,464,419,569,553
14_042_3_0049.bmp,800,800,Stenosis,363,124,376,144
14_040_3_0010.bmp,512,512,Stenosis,183,315,203,333
14_095_1_0046.bmp,800,800,Stenosis,530,501,589,536
14_023_2_0076.bmp,1000,1000,Stenosis,726,356,766,443
14_095_1_0069.bmp,800,800,Stenosis,548,479,596,507
14_081_3_0019.bmp,800,800,Stenosis,139,278,183,337
14_068_6_0036.bmp,512,512,Stenosis,126,141,162,157
14_051_8_0018.bmp,512,512,Stenosis,138,100,190,125
14_021_38_0029.bmp,512,512,Stenosis,165,327,220,351
14_094_2_0062.bmp,512,512,Stenosis,145,130,170,150
14_084_1_0035.bmp,1000,1000,Stenosis,247,424,288,486
14_096_4_0056.bmp,800,800,Stenosis,235,210,301,240
14_051_2_0041.bmp,512,512,Stenosis,84,302,112,341
14_096_6_0062.bmp,800,800,Stenosis,232,229,346,267
14_021_6_0052.bmp,800,800,Stenosis,406,166,450,223
14_042_3_0045.bmp,800,800,Stenosis,380,148,394,167
14_070_5_0054.bmp,512,512,Stenosis,99,164,124,188
14_057_3_0087.bmp,1000,1000,Stenosis,377,134,439,186
14_026_2_0032.bmp,800,800,Stenosis,180,195,225,238
14_022_7_0071.bmp,800,800,Stenosis,157,100,185,135
14_039_1_0057.bmp,800,800,Stenosis,271,104,306,135
14_031_7_0045.bmp,800,800,Stenosis,419,153,450,175
14_050_8_0053.bmp,512,512,Stenosis,198,130,234,149
14_007_5_0043.bmp,800,800,Stenosis,418,192,467,237
14_032_6_0073.bmp,800,800,Stenosis,461,276,486,317
14_016_1_0037.bmp,800,800,Stenosis,349,208,407,257
14_019_5_0058.bmp,800,800,Stenosis,367,172,436,214
14_051_10_0019.bmp,512,512,Stenosis,194,158,244,180
14_028_2_0066.bmp,800,800,Stenosis,276,69,333,129
14_024_6_0065.bmp,608,608,Stenosis,278,171,313,199
14_084_6_0056.bmp,800,800,Stenosis,465,239,537,289
14_028_1_0052.bmp,800,800,Stenosis,246,191,304,234
14_059_1_0050.bmp,800,800,Stenosis,397,367,495,420
14_096_2_0033.bmp,800,800,Stenosis,36,354,67,412
14_064_3_0026.bmp,1000,1000,Stenosis,508,363,555,446
14_075_1_0016.bmp,512,512,Stenosis,89,143,113,251
14_050_9_0041.bmp,512,512,Stenosis,251,127,269,162
14_031_8_0080.bmp,800,800,Stenosis,474,176,508,209
14_068_1_0029.bmp,512,512,Stenosis,136,114,174,135
14_032_4_0030.bmp,800,800,Stenosis,177,186,224,219
14_088_5_0028.bmp,800,800,Stenosis,265,187,303,293
14_042_5_0029.bmp,800,800,Stenosis,316,355,333,389
14_040_2_0011.bmp,512,512,Stenosis,312,338,327,363
14_053_4_0040.bmp,800,800,Stenosis,399,145,452,178
14_021_15_0052.bmp,608,608,Stenosis,283,101,317,163
14_087_2_0039.bmp,800,800,Stenosis,219,247,315,279
14_077_6_0058.bmp,800,800,Stenosis,459,227,523,278
14_077_6_0060.bmp,800,800,Stenosis,479,257,547,301
14_024_6_0034.bmp,608,608,Stenosis,243,130,284,161
14_039_1_0041.bmp,800,800,Stenosis,270,118,297,152
14_031_8_0043.bmp,800,800,Stenosis,459,249,490,279
14_048_5_0030.bmp,1000,1000,Stenosis,471,207,500,235
14_053_2_0060.bmp,800,800,Stenosis,136,277,238,301
14_066_2_0060.bmp,800,800,Stenosis,388,116,434,140
14_084_5_0015.bmp,1000,1000,Stenosis,345,202,418,232
14_006_1_0080.bmp,800,800,Stenosis,468,425,568,559
14_092_2_0025.bmp,800,800,Stenosis,370,154,427,193
14_007_8_0061.bmp,800,800,Stenosis,443,157,494,200
14_029_4_0081.bmp,800,800,Stenosis,516,224,555,268
14_088_3_0048.bmp,800,800,Stenosis,467,240,513,323
14_055_8_0017.bmp,512,512,Stenosis,177,195,206,214
14_022_7_0072.bmp,800,800,Stenosis,150,98,180,130
14_024_2_0051.bmp,800,800,Stenosis,238,142,284,181
14_021_15_0049.bmp,608,608,Stenosis,280,98,308,141
14_034_6_0013.bmp,512,512,Stenosis,137,88,160,123
14_029_2_0044.bmp,800,800,Stenosis,177,265,213,311
14_033_3_0081.bmp,800,800,Stenosis,370,151,398,170
14_048_1_0041.bmp,1000,1000,Stenosis,297,435,325,467
14_053_1_0071.bmp,800,800,Stenosis,139,517,210,551
14_077_6_0113.bmp,800,800,Stenosis,434,229,505,273
14_021_6_0030.bmp,800,800,Stenosis,390,162,438,217
14_050_10_0026.bmp,512,512,Stenosis,231,172,267,187
14_010_1_0025.bmp,512,512,Stenosis,155,255,204,300
14_085_5_0050.bmp,800,800,Stenosis,290,106,396,140
14_095_1_0060.bmp,800,800,Stenosis,534,467,582,496
14_094_3_0045.bmp,512,512,Stenosis,184,98,214,133
14_021_37_0047.bmp,512,512,Stenosis,185,449,243,476
14_034_6_0010.bmp,512,512,Stenosis,134,101,157,127
14_021_34_0023.bmp,512,512,Stenosis,335,104,365,129
14_018_6_0033.bmp,608,608,Stenosis,183,166,219,207
14_062_2_0077.bmp,1000,1000,Stenosis,283,141,356,207
14_053_5_0055.bmp,800,800,Stenosis,179,73,240,101
14_085_5_0033.bmp,800,800,Stenosis,282,129,385,163
14_024_5_0069.bmp,800,800,Stenosis,465,46,514,93
14_039_4_0030.bmp,800,800,Stenosis,209,219,238,241
14_007_10_0071.bmp,800,800,Stenosis,406,131,455,171
14_021_16_0043.bmp,608,608,Stenosis,124,89,152,134
14_031_7_0054.bmp,800,800,Stenosis,429,193,466,225
14_024_3_0035.bmp,800,800,Stenosis,374,343,415,392
14_022_3_0041.bmp,800,800,Stenosis,400,197,474,219
14_097_2_0022.bmp,800,800,Stenosis,280,236,311,254
14_066_8_0041.bmp,800,800,Stenosis,117,171,158,212
14_031_4_0045.bmp,800,800,Stenosis,385,320,407,351
14_021_1_0103.bmp,800,800,Stenosis,207,518,279,554
14_010_1_0037.bmp,512,512,Stenosis,125,227,171,266
14_023_3_0057.bmp,800,800,Stenosis,261,197,322,244
14_031_5_0022.bmp,800,800,Stenosis,439,140,483,174
14_031_3_0061.bmp,800,800,Stenosis,402,340,430,379
14_073_1_0066.bmp,1000,1000,Stenosis,532,288,568,358
14_051_8_0033.bmp,512,512,Stenosis,140,108,196,131
14_051_2_0052.bmp,512,512,Stenosis,63,262,92,316
14_096_3_0055.bmp,800,800,Stenosis,313,153,351,187
14_098_4_0034.bmp,800,800,Stenosis,293,201,340,227
14_088_8_0039.bmp,800,800,Stenosis,662,283,703,306
14_087_3_0083.bmp,800,800,Stenosis,247,97,311,133
14_095_2_0077.bmp,800,800,Stenosis,477,358,506,398
14_088_3_0034.bmp,800,800,Stenosis,421,230,464,304
14_088_8_0080.bmp,800,800,Stenosis,468,325,531,359
14_034_6_0017.bmp,512,512,Stenosis,139,96,161,123
14_084_9_0021.bmp,800,800,Stenosis,309,56,376,89
14_021_35_0021.bmp,512,512,Stenosis,361,106,380,139
14_039_4_0037.bmp,800,800,Stenosis,267,221,293,248
14_019_5_0093.bmp,800,800,Stenosis,383,101,448,149
14_048_1_0043.bmp,1000,1000,Stenosis,304,433,338,460
14_070_5_0025.bmp,512,512,Stenosis,109,171,142,199
14_007_10_0056.bmp,800,800,Stenosis,400,137,460,176
14_085_1_0071.bmp,800,800,Stenosis,199,436,238,517
14_096_5_0054.bmp,800,800,Stenosis,201,128,311,162
14_021_16_0047.bmp,608,608,Stenosis,128,71,156,112
14_022_6_0040.bmp,800,800,Stenosis,198,343,221,400
14_039_4_0072.bmp,800,800,Stenosis,244,216,268,237
14_087_2_0052.bmp,800,800,Stenosis,268,274,351,306
14_031_7_0059.bmp,800,800,Stenosis,417,154,458,186
14_088_6_0032.bmp,800,800,Stenosis,173,156,236,225
14_021_4_0052.bmp,608,608,Stenosis,215,288,298,317
14_046_3_0064.bmp,800,800,Stenosis,199,203,223,219
14_019_5_0062.bmp,800,800,Stenosis,382,143,439,179
14_022_1_0035.bmp,800,800,Stenosis,237,282,265,314
14_084_5_0048.bmp,1000,1000,Stenosis,339,197,424,236
14_068_1_0028.bmp,512,512,Stenosis,132,121,171,140
14_023_2_0108.bmp,1000,1000,Stenosis,725,383,762,467
14_029_5_0068.bmp,800,800,Stenosis,182,396,213,438
14_084_9_0032.bmp,800,800,Stenosis,334,98,395,132
